dataset	location	time_period	horizon_distance	q_10	q_25	q_50	q_75	q_90	split_period	data_type	disease_cases
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-08-01							2010-08-01	observed	185.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-08-01							2010-09-01	observed	185.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-09-01							2010-03-01	observed	86.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-09-01							2010-04-01	observed	86.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-09-01							2010-05-01	observed	86.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-09-01							2010-06-01	observed	86.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-09-01							2010-07-01	observed	86.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-09-01							2010-08-01	observed	86.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-09-01							2010-09-01	observed	86.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-10-01							2010-03-01	observed	135.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-10-01							2010-04-01	observed	135.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-10-01							2010-05-01	observed	135.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-10-01							2010-06-01	observed	135.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-10-01							2010-07-01	observed	135.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-10-01							2010-08-01	observed	135.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-10-01							2010-09-01	observed	135.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-11-01							2010-03-01	observed	87.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-11-01							2010-04-01	observed	87.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-11-01							2010-05-01	observed	87.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-11-01							2010-06-01	observed	87.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-11-01							2010-07-01	observed	87.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-11-01							2010-08-01	observed	87.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-11-01							2010-09-01	observed	87.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-12-01							2010-03-01	observed	192.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-12-01							2010-04-01	observed	192.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-12-01							2010-05-01	observed	192.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-12-01							2010-06-01	observed	192.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-12-01							2010-07-01	observed	192.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-12-01							2010-08-01	observed	192.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2005-12-01							2010-09-01	observed	192.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-01-01							2010-03-01	observed	37.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-01-01							2010-04-01	observed	37.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-01-01							2010-05-01	observed	37.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-01-01							2010-06-01	observed	37.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-01-01							2010-07-01	observed	37.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-01-01							2010-08-01	observed	37.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-01-01							2010-09-01	observed	37.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-02-01							2010-03-01	observed	35.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-02-01							2010-04-01	observed	35.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-02-01							2010-05-01	observed	35.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-02-01							2010-06-01	observed	35.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-02-01							2010-07-01	observed	35.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-02-01							2010-08-01	observed	35.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-02-01							2010-09-01	observed	35.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-03-01							2010-03-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-03-01							2010-04-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-03-01							2010-05-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-03-01							2010-06-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-03-01							2010-07-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-03-01							2010-08-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-03-01							2010-09-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-04-01							2010-03-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-04-01							2010-04-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-04-01							2010-05-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-04-01							2010-06-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-04-01							2010-07-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-04-01							2010-08-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-04-01							2010-09-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-05-01							2010-03-01	observed	53.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-05-01							2010-04-01	observed	53.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-05-01							2010-05-01	observed	53.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-05-01							2010-06-01	observed	53.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-05-01							2010-07-01	observed	53.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-05-01							2010-08-01	observed	53.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-05-01							2010-09-01	observed	53.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-06-01							2010-03-01	observed	134.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-06-01							2010-04-01	observed	134.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-06-01							2010-05-01	observed	134.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-06-01							2010-06-01	observed	134.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-06-01							2010-07-01	observed	134.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-06-01							2010-08-01	observed	134.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-06-01							2010-09-01	observed	134.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-07-01							2010-03-01	observed	221.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-07-01							2010-04-01	observed	221.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-07-01							2010-05-01	observed	221.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-07-01							2010-06-01	observed	221.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-07-01							2010-07-01	observed	221.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-07-01							2010-08-01	observed	221.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-07-01							2010-09-01	observed	221.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-08-01							2010-03-01	observed	182.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-08-01							2010-04-01	observed	182.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-08-01							2010-05-01	observed	182.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-08-01							2010-06-01	observed	182.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-08-01							2010-07-01	observed	182.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-08-01							2010-08-01	observed	182.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-08-01							2010-09-01	observed	182.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-09-01							2010-03-01	observed	143.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-09-01							2010-04-01	observed	143.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-09-01							2010-05-01	observed	143.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-09-01							2010-06-01	observed	143.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-09-01							2010-07-01	observed	143.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-09-01							2010-08-01	observed	143.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-09-01							2010-09-01	observed	143.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-10-01							2010-03-01	observed	129.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-10-01							2010-04-01	observed	129.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-10-01							2010-05-01	observed	129.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-10-01							2010-06-01	observed	129.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-10-01							2010-07-01	observed	129.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-10-01							2010-08-01	observed	129.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-10-01							2010-09-01	observed	129.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-11-01							2010-03-01	observed	159.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-11-01							2010-04-01	observed	159.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-11-01							2010-05-01	observed	159.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-11-01							2010-06-01	observed	159.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-11-01							2010-07-01	observed	159.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-11-01							2010-08-01	observed	159.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-11-01							2010-09-01	observed	159.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-12-01							2010-03-01	observed	246.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-12-01							2010-04-01	observed	246.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-12-01							2010-05-01	observed	246.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-12-01							2010-06-01	observed	246.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-12-01							2010-07-01	observed	246.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-12-01							2010-08-01	observed	246.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2006-12-01							2010-09-01	observed	246.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-01-01							2010-03-01	observed	54.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-01-01							2010-04-01	observed	54.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-01-01							2010-05-01	observed	54.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-01-01							2010-06-01	observed	54.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-01-01							2010-07-01	observed	54.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-01-01							2010-08-01	observed	54.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-01-01							2010-09-01	observed	54.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-02-01							2010-03-01	observed	59.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-02-01							2010-04-01	observed	59.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-02-01							2010-05-01	observed	59.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-02-01							2010-06-01	observed	59.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-02-01							2010-07-01	observed	59.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-02-01							2010-08-01	observed	59.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-02-01							2010-09-01	observed	59.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-03-01							2010-03-01	observed	55.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-03-01							2010-04-01	observed	55.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-03-01							2010-05-01	observed	55.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-03-01							2010-06-01	observed	55.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-03-01							2010-07-01	observed	55.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-03-01							2010-08-01	observed	55.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-03-01							2010-09-01	observed	55.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-04-01							2010-03-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-04-01							2010-04-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-04-01							2010-05-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-04-01							2010-06-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-04-01							2010-07-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-04-01							2010-08-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-04-01							2010-09-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-05-01							2010-03-01	observed	65.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-05-01							2010-04-01	observed	65.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-05-01							2010-05-01	observed	65.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-05-01							2010-06-01	observed	65.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-05-01							2010-07-01	observed	65.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-05-01							2010-08-01	observed	65.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-05-01							2010-09-01	observed	65.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-06-01							2010-03-01	observed	111.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-06-01							2010-04-01	observed	111.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-06-01							2010-05-01	observed	111.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-06-01							2010-06-01	observed	111.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-06-01							2010-07-01	observed	111.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-06-01							2010-08-01	observed	111.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-06-01							2010-09-01	observed	111.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-07-01							2010-03-01	observed	194.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-07-01							2010-04-01	observed	194.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-07-01							2010-05-01	observed	194.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-07-01							2010-06-01	observed	194.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-07-01							2010-07-01	observed	194.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-07-01							2010-08-01	observed	194.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-07-01							2010-09-01	observed	194.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-08-01							2010-03-01	observed	314.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-08-01							2010-04-01	observed	314.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-08-01							2010-05-01	observed	314.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-08-01							2010-06-01	observed	314.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-08-01							2010-07-01	observed	314.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-08-01							2010-08-01	observed	314.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-08-01							2010-09-01	observed	314.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-09-01							2010-03-01	observed	218.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-09-01							2010-04-01	observed	218.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-09-01							2010-05-01	observed	218.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-09-01							2010-06-01	observed	218.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-09-01							2010-07-01	observed	218.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-09-01							2010-08-01	observed	218.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-09-01							2010-09-01	observed	218.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-10-01							2010-03-01	observed	94.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-10-01							2010-04-01	observed	94.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-10-01							2010-05-01	observed	94.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-10-01							2010-06-01	observed	94.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-10-01							2010-07-01	observed	94.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-10-01							2010-08-01	observed	94.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-10-01							2010-09-01	observed	94.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-11-01							2010-03-01	observed	80.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-11-01							2010-04-01	observed	80.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-11-01							2010-05-01	observed	80.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-11-01							2010-06-01	observed	80.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-11-01							2010-07-01	observed	80.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-11-01							2010-08-01	observed	80.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-11-01							2010-09-01	observed	80.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-12-01							2010-03-01	observed	64.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-12-01							2010-04-01	observed	64.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-12-01							2010-05-01	observed	64.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-12-01							2010-06-01	observed	64.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-12-01							2010-07-01	observed	64.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-12-01							2010-08-01	observed	64.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2007-12-01							2010-09-01	observed	64.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-01-01							2010-03-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-01-01							2010-04-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-01-01							2010-05-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-01-01							2010-06-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-01-01							2010-07-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-01-01							2010-08-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-01-01							2010-09-01	observed	73.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-02-01							2010-03-01	observed	90.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-02-01							2010-04-01	observed	90.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-02-01							2010-05-01	observed	90.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-02-01							2010-06-01	observed	90.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-02-01							2010-07-01	observed	90.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-02-01							2010-08-01	observed	90.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-02-01							2010-09-01	observed	90.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-03-01							2010-03-01	observed	92.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-03-01							2010-04-01	observed	92.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-03-01							2010-05-01	observed	92.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-03-01							2010-06-01	observed	92.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-03-01							2010-07-01	observed	92.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-03-01							2010-08-01	observed	92.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-03-01							2010-09-01	observed	92.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-04-01							2010-03-01	observed	69.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-04-01							2010-04-01	observed	69.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-04-01							2010-05-01	observed	69.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-04-01							2010-06-01	observed	69.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-04-01							2010-07-01	observed	69.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-04-01							2010-08-01	observed	69.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-04-01							2010-09-01	observed	69.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-05-01							2010-03-01	observed	113.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-05-01							2010-04-01	observed	113.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-05-01							2010-05-01	observed	113.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-05-01							2010-06-01	observed	113.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-05-01							2010-07-01	observed	113.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-05-01							2010-08-01	observed	113.0
data-180f7d164923b5f1546db930090af2d8	LA-CH	2008-05-01							2010-09-01	observed	113.0
